Video_ID,Channel_ID,Channel_Name,Channel_UC,YouTube_Video_ID,Video_Title,Year,PublishedAt,DurationSeconds,DurationISO,Matched_Keywords,CaptionFlag,Transcript_Available,Transcript_Provider,Transcript_Reason,Transcript_Path,Meta_Path
V0273,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,xSuxDQ0ZQe4,"EP22 Jailbreaking, Prompt Injection, and the ""Agentic"" Flaw in MCP with Kevin Harris",2026,2026-02-05T01:35:54Z,3448,PT57M28S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0273.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0273.meta.json
V0274,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,99r8Ya0nzyY,How Android Combats Mobile Scams,2026,2026-01-28T19:21:02Z,1896,PT31M36S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0274.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0274.meta.json
V0275,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,_zaUf78aACU,"EP21 From HITB Origins to Agentic AI: Web3, Music & The Future of Hacking with Dhillon Kannabhiran",2026,2026-01-21T01:03:03Z,3749,PT1H2M29S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0275.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0275.meta.json
V0276,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,zSgK1J_Ijbs,"EP20 Windows Under the Hood: Kernel Design, EDRs, and the Shift to VBS with Pavel Yosifovich",2025,2025-12-17T18:58:11Z,4226,PT1H10M26S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0276.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0276.meta.json
V0277,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,zruKcuSgzNI,Data Pipeline Management in Google SecOps,2025,2025-12-16T21:13:51Z,3545,PT59M5S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0277.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0277.meta.json
V0278,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,fzhbWb9oAEI,Simplifying Security and Log Ingestion: Bindplane + Google SecOps,2025,2025-12-16T21:10:06Z,3619,PT1H19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0278.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0278.meta.json
V0279,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,jASM45DtQ5U,Using Gemini to Build Rules and Searches for Google SecOps,2025,2025-12-16T21:06:27Z,3318,PT55M18S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0279.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0279.meta.json
V0280,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,7uoQqQBbu88,Best Practices For Ingestion And Parsing in Google Security Operations,2025,2025-12-16T21:06:26Z,3626,PT1H26S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0280.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0280.meta.json
V0281,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,kTwgaBZ3INI,Debugging SOAR Integrations in IDE Like it's a VIBE,2025,2025-12-16T14:47:56Z,2580,PT43M,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0281.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0281.meta.json
V0282,C31,Mandiant,UCexu0DP7VKdDByusuTA53FQ,PUV0JWKzuYo,"EP19 The Art of Deconstructing Problems: Tools, Tactics, and the ScatterBrain Obfuscator with Nin...",2025,2025-11-19T21:32:01Z,6799,PT1H53M19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0282.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0282.meta.json
V0283,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,-y1_8Xl3P6A,Sophos Firewall: Back up and restore firewalls,2026,2026-01-28T00:36:57Z,806,PT13M26S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0283.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0283.meta.json
V0284,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,s3i5QWFzIdE,Sophos Workspace Protection: Set up Sophos Protected Browser,2026,2026-01-21T00:40:15Z,399,PT6M39S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0284.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0284.meta.json
V0285,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,gnN1rTDioNk,Sophos Central: Set up Microsoft Entra ID Sync,2026,2026-01-12T22:41:32Z,461,PT7M41S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0285.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0285.meta.json
V0286,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,PO12gHjeH-Y,"Inside GOLD BLADE: Fake Resumes, Ransomware, and Real Business Impact",2025,2025-12-18T21:00:29Z,960,PT16M,ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0286.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0286.meta.json
V0287,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,E8AyUSM2Wyk,Sophos Email: Set up Google Directory Sync,2025,2025-12-10T20:31:13Z,587,PT9M47S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0287.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0287.meta.json
V0288,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,jqh7BjZgaNs,Sophos Central: Configure web control,2025,2025-12-03T17:14:44Z,554,PT9M14S,decrypt,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0288.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0288.meta.json
V0289,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,bo9bxyEunp0,Sophos Email: Setup Google Workspace - Part 2 - Outbound routing,2025,2025-12-03T16:47:35Z,319,PT5M19S,conti,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0289.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0289.meta.json
V0290,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,3sUZUDNKZzQ,Sophos Email: Setup Google Workspace - Part 1 - Inbound routing,2025,2025-12-03T16:47:31Z,612,PT10M12S,conti,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0290.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0290.meta.json
V0291,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,GKQMVx8Bewo,Sophos X-Ops: MDR ThreatCast Oct. 2025,2025,2025-11-12T16:22:41Z,3490,PT58M10S,extortion;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0291.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0291.meta.json
V0292,C32,Sophos,UCCoZkjM94dWZ9fSm8Iioa3w,EsVfZ0xCptE,Sophos Central: Enroll and use authenticators,2025,2025-11-03T10:09:10Z,385,PT6M25S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0292.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C32_Sophos/V0292.meta.json
V0293,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,xpk-sqi0eFA,ESET Threat Report H2 2025 Webinar | ESET Research,2026,2026-01-14T18:51:36Z,1530,PT25M30S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0293.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0293.meta.json
V0294,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,PZY42BRJ9RI,How Social Engineering Really Works | Cybersecurity Podcast,2025,2025-10-15T15:01:08Z,2290,PT38M10S,extortion;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0294.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0294.meta.json
V0295,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,38jedIJrEwI,Why Is Your Data Worth So Much? | Cybersecurity Podcast,2025,2025-06-30T12:03:18Z,1757,PT29M17S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0295.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0295.meta.json
V0296,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,eJEQREqeML8,How to get into Cybersecurity | Cybersecurity Podcast,2025,2025-06-03T13:30:19Z,1689,PT28M9S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0296.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0296.meta.json
V0297,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,EuIoOAtLZJM,The State of Ransomware: Is it declining or shifting?,2025,2025-05-12T08:07:59Z,735,PT12M15S,ransomware,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0297.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0297.meta.json
V0298,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,Htfzf6W5ACM,What's new in ESET PROTECT for business (Spring 2025),2025,2025-03-25T16:01:30Z,330,PT5M30S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0298.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0298.meta.json
V0299,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,C43CwRkqM24,What is Penetration Testing? | Cybersecurity Podcast,2025,2025-01-31T07:38:00Z,1783,PT29M43S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0299.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0299.meta.json
V0300,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,L-61eaIg7fA,Unwrapping Christmas Scams | Cybersecurity Podcast,2024,2024-12-13T13:51:43Z,2244,PT37M24S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0300.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0300.meta.json
V0301,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,vxo6WdxYF1U,Is Your Business REALLY Cyber Secure? | Cybersecurity Podcast,2024,2024-11-29T11:09:00Z,1931,PT32M11S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0301.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0301.meta.json
V0302,C33,ESET,UCkN7IPX-dVEsAdjoLdFda1g,4mn7GT7_mYs,Science and Innovation: Tackling Climate and Health Challenges,2024,2024-10-12T05:35:32Z,5671,PT1H34M31S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0302.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C33_ESET/V0302.meta.json
V0303,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,2Ba1ti_67fA,AI can do what now?! Multiply your defense impact,2025,2025-12-15T15:32:20Z,539,PT8M59S,incident response,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0303.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0303.meta.json
V0304,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,gpsnVi2_mxM,Pastries with SREs: Holding onto extra observability data and desserts,2025,2025-11-26T18:01:28Z,354,PT5M54S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0304.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0304.meta.json
V0305,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,uTJWNFd5Ieo,Pastries with SREs: Enriched logs and filled donuts,2025,2025-11-24T15:30:40Z,373,PT6M13S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0305.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0305.meta.json
V0306,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,IUZMyoFXa4E,Embracing failure and chaos to improve system reliability and SRE team performance,2025,2025-11-03T17:00:35Z,1516,PT25M16S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0306.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0306.meta.json
V0307,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,w0bLm9Q_rd0,How AI Cuts SIEM Migration Time from Months to Minutes,2025,2025-10-27T18:45:07Z,570,PT9M30S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0307.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0307.meta.json
V0308,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,uGQBCv2kIIE,From court to code: Build an agentic RAG assistant with Elasticsearch,2025,2025-10-17T03:34:58Z,1889,PT31M29S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0308.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0308.meta.json
V0309,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,xgIqwdVIKKg,Agentic AI Explained: How Autonomous Systems Are Changing Cybersecurity,2025,2025-10-08T11:01:43Z,552,PT9M12S,incident response,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0309.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0309.meta.json
V0310,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,tw-NNqzgohk,"Elastic Security Explained: Transparency, AI, and the Future of Threat Hunting",2025,2025-10-02T18:15:09Z,2734,PT45M34S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0310.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0310.meta.json
V0311,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,EfZK6rylZII,How AI Is Revolutionizing Cybersecurity Data Onboarding,2025,2025-10-01T17:00:30Z,467,PT7M47S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0311.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0311.meta.json
V0312,C34,Elastic,UCIy5GtVvLEiLik0T2bZwm7g,AWs7c1MFBNg,"Really Possible Series, Episode 4: What makes you excited about AI today?",2024,2024-10-09T18:01:58Z,455,PT7M35S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0312.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C34_Elastic/V0312.meta.json
V0313,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,2v0Uk194hfM,Splunk Deep learning concept App: Creation of Image classifier using Tensorflow.js,2024,2024-01-09T14:11:23Z,1830,PT30M30S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0313.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0313.meta.json
V0314,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,meJTOwVH1CQ,Splunk UI Toolkit: Code structure for component and basics of React JS,2022,2022-12-14T16:00:25Z,1580,PT26M20S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0314.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0314.meta.json
V0315,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,0tQMkGlTl6c,Discussion on ConfigTracker (Splunk 9 new feature!),2022,2022-07-06T16:15:05Z,1660,PT27M40S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0315.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0315.meta.json
V0316,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,HPk9QQip-YM,Splunk Secure Gateway : Connect your mobile apps with Splunk,2022,2022-06-27T16:00:14Z,1248,PT20M48S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0316.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0316.meta.json
V0317,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,y8p8JIjhBJo,How to setup Splunk Deep Learning Toolkit dev environment,2022,2022-04-03T14:30:11Z,1116,PT18M36S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0317.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0317.meta.json
V0318,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,QvGJDFqccsM,Splunk Commands : How to use different JSON functions with eval command- PART 1,2022,2022-02-07T16:30:02Z,1200,PT20M,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0318.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0318.meta.json
V0319,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,UfkXgfG9NAk,Splunk dashboard studio : Discussion on single value icon visualization,2021,2021-12-29T15:06:03Z,1277,PT21M17S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0319.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0319.meta.json
V0320,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,AVIh4w3y_Ig,Splunk : Discussion on Indexer discovery method to connect HF with Indexer cluster,2021,2021-12-21T17:26:42Z,1304,PT21M44S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0320.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0320.meta.json
V0321,C35,Splunk,UC3tExxdDT9plEIwKWfoCNNw,Exm0tcmnSbM,Splunk : How to connect Heavy Forwader to an Indexer cluster - PART 1 (Manual Method),2021,2021-12-02T16:10:04Z,817,PT13M37S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0321.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C35_Splunk/V0321.meta.json
